Player,MarketValueEUR,team_name,team_id
Gonzalo Marinelli,,CS Independiente Rivadavia,12179
Mariano Monllor,,CS Independiente Rivadavia,12179
Agustín Lastra,,CS Independiente Rivadavia,12179
Esteban Burgos,,CS Independiente Rivadavia,12179
Bruno Bianchi,,CS Independiente Rivadavia,12179
Iván Villalba,,CS Independiente Rivadavia,12179
Nehuén Paz,,CS Independiente Rivadavia,12179
Tomás Palacios,,CS Independiente Rivadavia,12179
Mauro Maidana,,CS Independiente Rivadavia,12179
Imanol Segovia,,CS Independiente Rivadavia,12179
Francisco Petrasso,,CS Independiente Rivadavia,12179
Fernando Arce,,CS Independiente Rivadavia,12179
Sheyko Studer,,CS Independiente Rivadavia,12179
Emmanuel Más,,CS Independiente Rivadavia,12179
Nahuel Gallardo,,CS Independiente Rivadavia,12179
Federico Milo,,CS Independiente Rivadavia,12179
Tobias Ostchega,,CS Independiente Rivadavia,12179
Luciano Gómez,,CS Independiente Rivadavia,12179
Luciano Abecasis,,CS Independiente Rivadavia,12179
Rufino Lucero,,CS Independiente Rivadavia,12179
Matías Ruiz Díaz,,CS Independiente Rivadavia,12179
Álvaro Dionisio,,CS Independiente Rivadavia,12179
Mateo Ortale,,CS Independiente Rivadavia,12179
Tiago Andino,,CS Independiente Rivadavia,12179
Agustín Mulet,,CS Independiente Rivadavia,12179
Lautaro Ríos,,CS Independiente Rivadavia,12179
Gastón Gil Romero,,CS Independiente Rivadavia,12179
Franco Romero,,CS Independiente Rivadavia,12179
Francisco Maidana,,CS Independiente Rivadavia,12179
Juan Manuel Vázquez,,CS Independiente Rivadavia,12179
Joaquín Arzura,,CS Independiente Rivadavia,12179
Antonio Napolitano,,CS Independiente Rivadavia,12179
Ezequiel Ham,,CS Independiente Rivadavia,12179
Julián Ascacíbar,,CS Independiente Rivadavia,12179
Mauricio Cardillo,,CS Independiente Rivadavia,12179
Diego Tonetto,,CS Independiente Rivadavia,12179
Joel Soñora,,CS Independiente Rivadavia,12179
Gonzalo Álvez,,CS Independiente Rivadavia,12179
Juan Cavallaro,,CS Independiente Rivadavia,12179
Gonzalo Ríos,,CS Independiente Rivadavia,12179
Luis Sequeira,,CS Independiente Rivadavia,12179
Luciano Paz,,CS Independiente Rivadavia,12179
Juan Ignacio Vera,,CS Independiente Rivadavia,12179
Sebastián Villa,,CS Independiente Rivadavia,12179
Sebastián Zeballos,,CS Independiente Rivadavia,12179
Fredy Vera,,CS Independiente Rivadavia,12179
Matías Reali,,CS Independiente Rivadavia,12179
Fabrizio Sartori,,CS Independiente Rivadavia,12179
Iván Valdez,,CS Independiente Rivadavia,12179
Fernando Romero,,CS Independiente Rivadavia,12179
Federico Castro,,CS Independiente Rivadavia,12179
Franco Di Santo,,CS Independiente Rivadavia,12179
